number of rooms,security level of the community,residence space,building space,noise level,view,air quality level,exchange rate,price range,house_age,decorate_age,space_ratio,room_space,median_rank_zip code,median_rank_city,mean_rank_zip code,mean_rank_city
3,2.5,2600,4506,2.0,0,3,7.792384647,3,11,11,1.0,650.0,2.0,2.0,2.3181818181818183,2.3230769230769233
4,2.25,1980,15086,2.0,0,3,6.908427339,3,33,1,1.0,396.0,3.0,3.0,3.032258064516129,3.2621951219512195
3,1.0,1580,6300,1.0,0,3,7.402812454,3,89,12,0.7468354430379747,395.0,3.0,2.0,3.1875,2.4857142857142858
5,2.75,2520,16100,1.0,3,4,6.320930277,3,54,13,0.623015873015873,420.0,4.0,4.0,3.8208955223880596,3.8208955223880596
3,2.5,1460,1613,2.0,0,3,7.163496725,3,7,7,0.8082191780821918,365.0,3.0,2.0,2.71,2.4857142857142858
4,1.5,2750,128502,1.0,0,2,6.475126034,3,56,56,0.5454545454545454,550.0,2.0,2.0,1.68,1.9136690647482015
3,2.25,1720,9600,1.0,0,4,6.000759619,3,47,47,0.7093023255813954,430.0,3.0,3.0,3.1297709923664123,3.179372197309417
3,2.25,2070,15002,1.5,0,3,7.492582807,3,59,1,1.0,517.5,2.0,2.0,1.9651162790697674,2.3529411764705883
3,2.0,1890,29185,1.0,0,3,6.009966943,3,65,1,0.7777777777777778,472.5,4.0,3.0,3.323809523809524,3.2899159663865545
3,2.5,3350,4007,2.0,0,3,7.225265708,3,9,9,0.7611940298507462,837.5,2.0,3.0,2.3195876288659796,2.76878612716763
4,2.25,2500,4046,1.5,0,4,7.092478349,3,74,13,0.608,500.0,3.0,2.0,2.71,2.4857142857142858
5,3.0,2870,5700,1.0,0,3,7.606886798,4,50,14,0.6794425087108014,478.3333333333333,3.0,2.0,2.725,2.4857142857142858
4,2.5,3500,7048,2.0,0,3,7.260229619,4,9,9,1.0,700.0,3.0,3.0,3.2444444444444445,3.179372197309417
3,2.5,2650,2387,2.0,0,3,6.133023928,4,94,35,0.690566037735849,662.5,4.0,2.0,3.347826086956522,2.4857142857142858
4,2.75,3220,4392,1.5,0,4,7.196480001,4,83,83,0.7204968944099379,644.0,3.0,2.0,3.303030303030303,2.4857142857142858
4,2.5,3560,5265,3.0,0,3,7.275120006,4,0,0,1.0,712.0,3.0,3.0,3.1297709923664123,3.179372197309417
4,2.5,3670,7680,2.5,0,3,7.613085672,4,7,7,1.0,734.0,3.0,3.0,2.9080459770114944,2.893854748603352
4,3.25,3530,8589,2.0,0,3,6.628227156,4,7,7,1.0,706.0,4.0,3.0,3.324675324675325,2.76878612716763
4,2.75,3330,9143,2.0,0,4,6.633238797,4,19,19,1.0,666.0,4.0,3.0,3.324675324675325,2.76878612716763
3,3.0,3790,5001,2.0,0,3,7.165550137,4,25,25,0.741424802110818,947.5,3.0,2.0,2.688888888888889,2.4857142857142858
5,3.25,4390,11250,2.0,0,3,6.32984323,4,7,7,1.0,731.6666666666666,4.0,4.0,3.8208955223880596,3.8208955223880596
5,3.5,5000,26540,2.0,3,3,6.907222633,4,6,6,0.682,833.3333333333334,4.0,4.0,3.8208955223880596,3.8208955223880596
5,4.25,4830,8050,2.5,2,4,7.956649501,4,100,69,0.7681159420289855,805.0,2.0,2.0,2.6153846153846154,2.4857142857142858
2,1.0,820,4320,1.0,0,3,6.996756782,1,77,15,1.0,273.3333333333333,2.0,2.0,1.6,2.4857142857142858
3,1.0,1200,8514,1.0,0,3,7.266517219,1,55,25,1.0,300.0,1.0,1.0,1.4,1.4
2,1.0,900,13531,1.0,0,3,7.229710799,1,35,0,1.0,300.0,1.0,1.0,1.0,1.0
1,1.0,590,833,1.0,0,4,7.763213993,1,88,21,1.0,295.0,3.0,2.0,2.688888888888889,2.4857142857142858
3,1.75,1170,8239,1.0,0,3,6.366945714,1,33,1,1.0,292.5,1.0,1.0,1.5168539325842696,1.2105263157894737
3,1.75,1400,9546,1.0,0,4,7.960619236,1,30,30,1.0,350.0,1.0,1.0,1.4042553191489362,1.408450704225352
3,1.5,1620,9310,1.0,0,4,6.364635351,1,47,47,1.0,405.0,1.0,1.0,1.5168539325842696,1.2105263157894737
3,2.0,1770,7000,1.0,0,3,6.384670273,1,28,28,1.0,442.5,1.0,1.0,1.2321428571428572,1.4172185430463575
3,2.0,1190,4072,1.5,0,5,6.856952318,1,107,107,1.0,297.5,2.0,2.0,2.116883116883117,2.4857142857142858
3,1.0,950,9400,1.0,0,4,7.013270893,1,60,35,1.0,237.5,4.0,3.0,3.323809523809524,3.2899159663865545
3,2.25,1920,9680,1.0,0,4,7.805004713,1,53,13,0.6770833333333334,480.0,1.0,1.0,1.3492063492063493,1.4444444444444444
2,1.0,770,7906,1.0,0,4,7.876286042,1,66,66,1.0,256.6666666666667,2.0,2.0,1.9651162790697674,1.9834710743801653
4,2.5,1970,6600,2.0,0,3,6.390216509,1,27,14,1.0,394.0,1.0,1.0,1.3055555555555556,1.4444444444444444
3,1.0,1090,10710,1.0,0,4,7.243737869,1,52,52,1.0,272.5,2.0,2.0,2.0123456790123457,1.9136690647482015
4,2.5,2303,3826,2.0,0,3,7.918597534,2,8,8,1.0,460.6,2.0,1.0,1.7352941176470589,1.4172185430463575
3,2.75,2090,9620,1.0,0,3,7.529206814,2,27,14,0.6411483253588517,522.5,1.0,1.0,1.4065934065934067,1.408450704225352
3,2.25,1660,5128,2.0,0,3,7.805811551,2,13,13,1.0,415.0,2.0,2.0,2.0588235294117645,2.0588235294117645
3,1.0,1150,6000,1.5,0,3,7.098709611,2,87,3,1.0,287.5,2.0,2.0,1.8,1.8
3,2.0,2050,13303,1.0,0,3,7.579551076,2,21,21,1.0,512.5,1.0,1.0,1.4042553191489362,1.408450704225352
4,2.5,1830,9601,2.0,0,3,6.933573186,2,11,11,1.0,366.0,2.0,2.0,1.7173913043478262,1.7173913043478262
4,1.75,2550,8976,1.0,0,5,7.448487079,2,36,36,0.5098039215686274,510.0,1.0,1.0,1.3492063492063493,1.4444444444444444
3,2.5,1680,11312,1.0,0,3,7.243383812,2,55,25,0.6428571428571429,420.0,2.0,2.0,1.8627450980392157,2.4857142857142858
2,2.5,1050,1029,2.0,0,3,6.780317116,2,7,7,0.9047619047619048,350.0,3.0,2.0,2.688888888888889,2.4857142857142858
3,2.25,1460,941,3.0,0,3,7.80070129,2,8,8,1.0,365.0,2.0,2.0,1.8876404494382022,2.4857142857142858
2,1.0,1080,7775,1.0,0,3,7.812910469,2,59,9,1.0,360.0,2.0,2.0,2.510204081632653,2.4857142857142858
3,2.0,1270,3600,1.0,0,3,7.426428228,2,51,6,1.0,317.5,3.0,2.0,2.688888888888889,2.4857142857142858
3,3.5,2080,5100,2.0,0,3,6.594120699,2,10,10,1.0,520.0,2.0,2.0,1.7173913043478262,1.7173913043478262
4,2.5,2590,8483,2.0,0,3,6.770569485,2,23,23,1.0,518.0,2.0,2.0,2.4375,2.4242424242424243
2,1.0,860,6050,1.0,0,3,6.741846146,2,62,6,1.0,286.6666666666667,3.0,2.0,2.9814814814814814,2.4857142857142858
3,1.75,2530,35150,1.0,0,4,7.157726477,2,37,37,0.7114624505928854,632.5,1.0,1.0,1.5168539325842696,1.4444444444444444
3,1.75,1040,9000,1.0,0,4,7.121423424,2,47,47,1.0,260.0,3.0,3.0,2.8764044943820224,2.893854748603352
5,2.25,3740,32481,1.5,0,3,7.456538305,2,56,10,0.5989304812834224,623.3333333333334,1.0,1.0,1.510204081632653,1.4807692307692308
4,2.5,2701,4500,2.0,0,3,7.781140788,2,0,0,1.0,540.2,2.0,1.0,1.7352941176470589,1.4172185430463575
3,2.0,1240,11172,1.0,0,3,6.811979487,2,30,30,0.8064516129032258,310.0,3.0,3.0,3.032258064516129,3.2621951219512195
4,1.0,1580,8475,1.5,2,4,6.164534221,2,86,86,1.0,316.0,1.0,2.0,1.3555555555555556,2.4857142857142858
4,2.5,2530,5048,2.0,0,3,7.230354883,2,0,0,1.0,506.0,2.0,2.0,1.7173913043478262,1.7173913043478262
3,1.5,1300,19163,1.0,0,3,7.880952302,2,50,14,1.0,325.0,3.0,3.0,3.1297709923664123,3.179372197309417
3,2.5,1950,5689,2.0,0,3,6.332581456,2,5,5,1.0,487.5,3.0,3.0,2.727272727272727,2.727272727272727
4,2.5,2300,6087,2.0,0,3,7.722556079,2,13,13,1.0,460.0,2.0,2.0,2.0123456790123457,1.9136690647482015
4,1.5,1550,5053,1.0,0,4,7.189262224,2,51,51,0.7612903225806451,310.0,2.0,2.0,2.116883116883117,2.4857142857142858
3,2.5,2530,13446,2.0,0,3,7.092932911,2,21,21,1.0,632.5,2.0,2.0,2.0588235294117645,2.0588235294117645
4,2.5,2280,42077,2.0,0,3,7.858385828,2,20,20,1.0,456.0,1.0,1.0,1.5168539325842696,1.4444444444444444
3,1.75,1400,13775,1.0,0,3,6.748397173,2,51,6,1.0,350.0,2.0,2.0,2.3181818181818183,2.3230769230769233
2,1.0,1250,3825,1.0,0,3,6.183957436,2,85,85,0.68,416.6666666666667,3.0,2.0,2.71,2.4857142857142858
3,2.5,1450,1053,2.0,0,3,6.475350725,2,6,6,0.6482758620689655,362.5,3.0,2.0,2.8205128205128207,2.4857142857142858
4,3.0,2890,6885,1.0,0,3,6.145826355,2,69,1,0.5501730103806228,578.0,3.0,2.0,2.9158878504672896,2.4857142857142858
3,2.25,1640,3896,2.0,0,3,7.86437655,2,20,20,1.0,410.0,3.0,3.0,2.9080459770114944,2.893854748603352
3,2.25,1710,21485,2.0,0,3,7.070169453,2,25,25,1.0,427.5,3.0,3.0,3.032258064516129,3.2621951219512195
3,2.25,2440,47916,2.0,0,3,7.886908127,2,23,23,0.8565573770491803,610.0,3.0,3.0,3.2444444444444445,3.179372197309417
4,1.75,1430,4096,2.0,0,3,6.375585071,2,114,9,1.0,286.0,3.0,2.0,2.688888888888889,2.4857142857142858
4,2.75,2910,6334,2.0,0,3,6.225144203,2,1,1,1.0,582.0,2.0,2.0,1.8,1.8
5,3.25,3130,12087,2.0,0,3,6.862025726,3,39,39,0.6964856230031949,521.6666666666666,3.0,3.0,2.8764044943820224,2.893854748603352
3,2.25,1600,45613,2.0,0,4,6.48155731,3,31,31,1.0,400.0,3.0,3.0,2.7096774193548385,2.8454545454545452
4,2.75,2200,9778,1.0,0,4,6.002686983,3,52,52,0.5,440.0,4.0,3.0,3.323809523809524,3.2899159663865545
3,1.75,1990,9594,1.0,0,3,6.636254184,3,37,10,0.5979899497487438,497.5,3.0,3.0,3.1297709923664123,3.179372197309417
3,1.75,1750,7020,2.0,0,3,6.63020043,3,80,36,1.0,437.5,1.0,1.0,1.8571428571428572,1.8571428571428572
3,2.5,2010,7200,2.0,0,3,6.561831825,3,20,20,1.0,502.5,2.0,2.0,2.3181818181818183,2.3230769230769233
3,2.5,3660,39478,2.0,2,4,7.343149359,3,25,25,0.8907103825136612,915.0,1.0,1.0,1.4,1.4
4,1.75,1420,5000,1.5,0,4,7.743181677,3,69,69,1.0,284.0,3.0,2.0,2.71,2.4857142857142858
3,1.75,2050,9580,1.0,0,3,7.46378694,3,30,30,0.6829268292682927,512.5,3.0,3.0,3.032258064516129,3.2621951219512195
4,2.5,2180,10140,1.0,0,4,6.41253503,3,46,46,0.5412844036697247,436.0,3.0,3.0,3.1297709923664123,3.179372197309417
4,2.5,2440,11005,2.0,0,3,7.707314268,3,20,20,1.0,488.0,2.0,3.0,2.0123456790123457,3.090909090909091
3,2.5,1530,3210,1.5,0,5,7.495654803,3,86,44,0.6601307189542484,382.5,3.0,2.0,2.71,2.4857142857142858
4,1.0,1410,3376,1.5,0,5,7.300451704,3,103,30,1.0,282.0,3.0,2.0,2.8205128205128207,2.4857142857142858
3,2.5,2200,11000,2.0,2,3,6.579811913,3,36,36,1.0,550.0,3.0,3.0,2.840909090909091,3.2899159663865545
4,1.0,1630,2566,1.5,0,3,6.537573596,3,93,14,1.0,326.0,3.0,2.0,2.688888888888889,2.4857142857142858
3,2.0,1410,6413,1.0,0,4,7.614017885,3,67,26,0.6453900709219859,352.5,3.0,2.0,2.9158878504672896,2.4857142857142858
5,2.25,2980,7781,1.0,0,3,7.522909213,3,54,2,0.5302013422818792,496.6666666666667,2.0,2.0,2.2093023255813953,2.4857142857142858
2,2.5,2510,14878,2.0,0,3,6.562259216,3,24,5,1.0,836.6666666666666,2.0,2.0,2.4375,2.4242424242424243
4,1.75,1700,5846,1.0,0,3,6.730053695,3,57,14,1.0,340.0,3.0,2.0,3.1875,2.4857142857142858
4,3.0,2130,6325,1.0,0,5,6.148410568,3,66,29,0.676056338028169,426.0,3.0,2.0,2.9814814814814814,2.4857142857142858
3,2.5,2390,1984,2.0,0,3,6.170908666,3,6,6,0.9288702928870293,597.5,3.0,3.0,2.9080459770114944,2.893854748603352
4,2.5,3350,46748,2.0,0,3,7.897140215,3,10,10,1.0,670.0,1.0,1.0,1.8571428571428572,1.8571428571428572
3,2.0,2570,28500,1.0,0,3,7.676309623,3,31,5,0.7665369649805448,642.5,3.0,3.0,3.1297709923664123,3.179372197309417
4,2.5,1820,20011,2.0,0,3,6.734982892,3,27,14,1.0,364.0,4.0,3.0,3.539473684210526,3.2621951219512195
4,2.5,2600,7200,2.0,0,3,7.700470019,3,52,12,1.0,520.0,3.0,2.0,2.9158878504672896,2.4857142857142858
3,2.5,2620,51354,2.0,0,3,7.836737801,3,16,8,1.0,655.0,3.0,3.0,3.0208333333333335,2.8454545454545452
3,2.0,2500,4080,1.5,0,5,7.274794658,3,92,58,0.672,625.0,3.0,2.0,2.725,2.4857142857142858
3,2.5,2375,4094,2.0,0,3,7.918618197,4,12,12,1.0,593.75,3.0,3.0,3.1297709923664123,3.179372197309417
3,1.75,1860,6000,2.0,2,4,6.572611216,4,55,55,1.0,465.0,2.0,2.0,2.6153846153846154,2.4857142857142858
4,2.5,2840,12866,1.0,0,4,7.767669896,4,37,37,0.6267605633802817,568.0,4.0,3.0,3.5714285714285716,3.2899159663865545
5,2.5,3290,5029,2.0,0,3,6.207104647,4,10,10,1.0,548.3333333333334,4.0,3.0,3.539473684210526,3.2621951219512195
4,2.25,2500,8866,2.0,0,4,6.502108001,4,27,27,1.0,500.0,3.0,3.0,3.1621621621621623,3.2899159663865545
3,2.25,2880,9750,2.0,0,3,6.094478865,4,25,25,1.0,720.0,4.0,3.0,3.323809523809524,3.2899159663865545
4,2.75,3990,6637,2.0,0,3,6.977714246,4,11,11,1.0,798.0,3.0,3.0,3.2444444444444445,3.179372197309417
4,3.25,4350,112750,1.0,0,3,7.078004432,4,8,8,0.5057471264367817,870.0,3.0,3.0,2.8764044943820224,2.893854748603352
5,3.5,3840,8279,2.0,0,3,6.398904056,4,13,13,1.0,640.0,3.0,3.0,3.032258064516129,3.2621951219512195
4,3.5,4080,10666,2.0,0,3,7.591140719,4,9,9,1.0,816.0,3.0,3.0,3.2444444444444445,3.179372197309417
5,5.5,5190,12637,2.0,2,3,6.386035897,4,13,13,1.0,865.0,3.0,3.0,2.727272727272727,2.727272727272727
4,1.5,2550,5055,2.0,0,4,7.999256163,4,104,104,1.0,510.0,4.0,2.0,3.3666666666666667,2.4857142857142858
4,3.5,3770,8501,2.0,0,3,6.012744109,4,6,6,1.0,754.0,4.0,3.0,3.324675324675325,2.76878612716763
4,2.5,4570,16015,2.0,2,3,6.92175423,4,24,5,1.0,914.0,3.0,3.0,3.032258064516129,3.2621951219512195
3,2.75,3890,7216,2.0,1,3,7.486633577,4,47,4,0.8380462724935732,972.5,2.0,2.0,2.116883116883117,2.4857142857142858
5,3.25,3350,4000,2.0,0,4,6.556158043,4,17,17,0.7492537313432835,558.3333333333334,3.0,2.0,3.303030303030303,2.4857142857142858
4,2.5,3340,10422,2.0,0,3,6.621018939,4,18,18,1.0,668.0,4.0,3.0,3.324675324675325,2.76878612716763
4,3.5,3400,3850,2.5,0,3,7.636634014,4,6,6,0.8205882352941176,680.0,4.0,2.0,3.3666666666666667,2.4857142857142858
4,3.5,4270,5800,2.0,3,5,6.829884702,4,77,77,0.7423887587822015,854.0,3.0,2.0,3.1875,2.4857142857142858
2,1.0,1050,6600,1.5,0,3,7.79694671,1,50,14,1.0,350.0,1.0,1.0,1.1551724137931034,1.7058823529411764
4,2.5,1780,6000,2.0,0,3,6.958737099,1,23,23,1.0,356.0,1.0,1.0,1.510204081632653,1.4807692307692308
5,1.0,1590,6700,1.5,0,3,7.570267269,1,72,15,0.6855345911949685,265.0,2.0,2.0,1.8627450980392157,2.4857142857142858
3,2.0,1110,7231,1.0,0,4,7.608059494,1,23,23,1.0,277.5,1.0,1.0,1.3492063492063493,1.4444444444444444
3,3.0,2470,7410,2.0,0,5,6.040574941,1,37,37,0.7530364372469636,617.5,3.0,2.0,2.71,2.4857142857142858
3,2.25,1920,7738,1.0,0,3,6.316513731,1,49,21,0.7916666666666666,480.0,1.0,1.0,1.4375,1.7058823529411764
3,1.75,1200,24805,1.0,0,3,7.859038018,1,30,30,1.0,300.0,1.0,1.0,1.3492063492063493,1.4444444444444444
2,1.0,1310,7128,1.0,0,4,6.394055334,1,34,34,0.7175572519083969,436.6666666666667,1.0,1.0,1.3492063492063493,1.4444444444444444
4,2.0,2430,8960,1.0,0,3,6.071485228,1,54,2,0.588477366255144,486.0,1.0,2.0,1.3555555555555556,2.4857142857142858
4,2.25,1680,3179,2.0,0,3,6.566920124,1,12,12,1.0,336.0,2.0,1.0,1.7352941176470589,1.4172185430463575
4,2.5,2050,5787,2.0,0,3,6.381576277,1,12,12,1.0,410.0,1.0,1.0,1.510204081632653,1.4807692307692308
4,2.0,1620,7992,2.0,0,4,7.227537924,1,39,39,1.0,324.0,1.0,1.0,1.3492063492063493,1.4444444444444444
5,1.0,1870,7800,1.0,0,3,7.280280129,1,52,11,0.8449197860962567,311.6666666666667,1.0,2.0,1.1551724137931034,2.4857142857142858
4,3.0,1940,8170,1.0,0,4,6.571138649,1,66,66,1.0,388.0,2.0,2.0,1.9651162790697674,1.9834710743801653
2,1.5,800,2119,2.0,0,3,7.587668859,1,6,6,1.0,266.6666666666667,2.0,2.0,1.6,2.4857142857142858
4,2.5,1954,4805,2.0,0,3,7.385611456,1,9,9,1.0,390.8,1.0,1.0,1.3492063492063493,1.4444444444444444
3,2.25,1450,4050,2.0,0,3,6.009115296,1,4,4,1.0,362.5,2.0,2.0,1.7173913043478262,1.7173913043478262
3,2.25,1520,7199,2.0,0,4,6.734657008,1,22,22,1.0,380.0,2.0,2.0,1.7173913043478262,1.7173913043478262
2,1.0,1010,11919,1.0,0,3,7.600870117,2,67,2,1.0,336.6666666666667,2.0,2.0,1.9651162790697674,1.9834710743801653
2,1.0,2160,12960,1.0,0,3,6.071476916,2,46,17,0.6296296296296297,720.0,1.0,1.0,1.1551724137931034,1.173913043478261
3,1.0,1580,7424,1.0,0,3,7.534089433,2,52,11,0.6392405063291139,395.0,2.0,2.0,1.7666666666666666,1.9136690647482015
3,2.5,2242,4500,2.0,0,3,7.094485337,2,0,0,1.0,560.5,2.0,1.0,1.7352941176470589,1.4172185430463575
2,1.0,700,3000,1.0,0,4,7.671515192,2,96,40,1.0,233.33333333333334,3.0,2.0,2.725,2.4857142857142858
2,1.75,1530,3503,1.0,1,4,7.995122727,2,98,98,0.5424836601307189,510.0,4.0,2.0,3.347826086956522,2.4857142857142858
4,2.5,2120,4558,2.0,0,3,7.254312597,2,12,12,1.0,424.0,2.0,2.0,1.7173913043478262,1.7173913043478262
4,2.5,2105,6093,2.0,0,3,6.593989975,2,11,11,1.0,421.0,1.0,1.0,1.5168539325842696,1.4444444444444444
3,2.5,2390,34041,1.0,0,3,6.628737242,2,30,30,0.7698744769874477,597.5,1.0,1.0,1.5168539325842696,1.4444444444444444
5,2.5,2450,6994,2.0,0,3,6.162636031,2,12,12,1.0,408.3333333333333,1.0,1.0,1.3055555555555556,1.4444444444444444
3,1.75,1730,7416,1.5,0,3,6.444138234,2,60,9,1.0,432.5,2.0,2.0,1.8876404494382022,1.9834710743801653
4,1.75,2400,7700,1.5,0,4,7.806756852,2,87,87,0.625,480.0,2.0,2.0,1.8876404494382022,2.4857142857142858
4,2.5,3002,6042,2.0,0,3,6.946000502,2,10,10,1.0,600.4,1.0,1.0,1.3492063492063493,1.4444444444444444
3,2.5,1900,7984,2.0,0,3,7.032262575,2,21,21,1.0,475.0,2.0,2.0,2.4375,2.4242424242424243
3,2.0,1660,15050,1.0,0,3,6.020785329,2,31,5,0.7590361445783133,415.0,2.0,3.0,2.3195876288659796,2.76878612716763
4,2.75,2620,6178,2.0,0,3,7.63032417,2,1,1,1.0,524.0,2.0,2.0,1.8,1.8
4,2.0,2100,13468,1.0,0,5,7.502551691,2,52,52,0.5,420.0,2.0,2.0,2.2093023255813953,2.4857142857142858
4,2.5,2040,7260,2.0,0,4,6.011908183,2,51,51,1.0,408.0,2.0,2.0,1.8876404494382022,1.9834710743801653
4,2.5,1850,5444,2.0,0,5,6.400075188,2,33,33,1.0,370.0,2.0,3.0,2.3195876288659796,2.76878612716763
5,2.5,2160,7737,2.0,0,3,7.347077085,2,16,8,1.0,360.0,3.0,3.0,2.727272727272727,2.727272727272727
3,2.0,1470,10052,1.0,0,4,7.448316186,2,58,58,1.0,367.5,2.0,2.0,2.2093023255813953,2.4857142857142858
3,2.25,1550,5511,2.0,0,3,7.173689492,2,27,14,1.0,387.5,4.0,3.0,3.324675324675325,2.76878612716763
4,2.5,1540,1870,2.0,0,3,6.756121448,2,0,0,1.0,308.0,3.0,3.0,2.9080459770114944,2.893854748603352
3,3.0,3700,10375,2.0,0,3,7.444845955,2,32,32,1.0,925.0,1.0,1.0,1.3,1.2307692307692308
3,1.75,1540,3000,1.0,2,3,7.253743443,3,94,35,0.5,385.0,3.0,2.0,2.71,2.4857142857142858
5,2.25,2570,13054,1.0,1,3,6.009064677,3,64,22,0.5719844357976653,428.3333333333333,2.0,2.0,2.0185185185185186,2.3125
3,1.75,2330,12141,1.0,0,3,6.083473137,3,31,5,0.5965665236051502,582.5,3.0,3.0,2.7096774193548385,2.8454545454545452
4,2.75,2160,5005,1.0,0,3,6.103941017,3,27,14,0.6620370370370371,432.0,3.0,2.0,2.9158878504672896,2.4857142857142858
4,2.0,1660,4800,1.5,0,3,6.469321054,3,92,6,1.0,332.0,3.0,2.0,2.725,2.4857142857142858
3,2.5,1840,9900,1.0,0,3,6.783461377,3,36,36,1.0,460.0,3.0,3.0,3.1621621621621623,3.2899159663865545
3,2.5,2280,2502,2.0,0,3,6.934398629,3,8,8,0.8245614035087719,570.0,3.0,3.0,2.8764044943820224,2.893854748603352
3,1.75,2680,8625,1.0,0,5,7.727877181,3,40,40,0.5932835820895522,670.0,3.0,3.0,2.8764044943820224,2.893854748603352
3,2.25,1900,3960,1.5,0,3,6.762532837,3,109,4,0.631578947368421,475.0,3.0,2.0,2.688888888888889,2.4857142857142858
3,1.75,1490,1036,2.0,0,3,7.32836388,3,6,6,0.7315436241610739,372.5,3.0,2.0,3.1875,2.4857142857142858
4,3.5,2500,3080,2.0,0,3,7.309813005,3,6,6,0.724,500.0,3.0,3.0,3.1297709923664123,3.179372197309417
5,2.0,2190,9072,1.0,0,5,6.645178945,3,49,49,0.5068493150684932,365.0,3.0,3.0,3.1297709923664123,3.179372197309417
4,2.25,2940,48788,1.0,0,5,6.059320732,3,53,53,0.5170068027210885,588.0,2.0,2.0,2.3181818181818183,2.3230769230769233
3,2.25,2080,12134,1.0,0,4,7.450503083,3,41,41,0.7355769230769231,520.0,3.0,3.0,3.1297709923664123,3.179372197309417
3,3.0,1820,1641,3.0,0,3,7.246650113,3,8,8,0.8461538461538461,455.0,4.0,2.0,3.347826086956522,2.4857142857142858
4,2.5,2190,9880,1.0,0,4,6.906603659,3,35,35,0.6438356164383562,438.0,4.0,3.0,3.324675324675325,2.76878612716763
3,1.75,2270,11472,1.0,0,4,6.535096104,3,58,58,0.6035242290748899,567.5,3.0,2.0,2.86,2.4857142857142858
4,2.0,2090,10800,1.0,0,4,7.723983443,3,63,15,1.0,418.0,4.0,4.0,3.8208955223880596,3.8208955223880596
5,2.5,2950,5500,1.5,0,5,7.839193087,3,96,96,0.5830508474576271,491.6666666666667,2.0,2.0,2.6153846153846154,2.4857142857142858
5,2.25,2900,10300,1.0,0,3,7.098818893,3,29,29,0.5,483.3333333333333,4.0,3.0,3.323809523809524,3.2899159663865545
3,1.5,1760,4000,2.0,0,3,7.73178641,3,92,6,1.0,440.0,3.0,2.0,3.4615384615384617,2.4857142857142858
3,2.5,2490,23891,2.0,0,3,6.8665001,4,21,21,1.0,622.5,3.0,3.0,3.2444444444444445,3.179372197309417
4,3.0,3550,12327,1.5,0,4,7.112703502,4,24,24,0.6140845070422535,710.0,2.0,2.0,2.4375,2.4242424242424243
4,2.25,2430,4748,1.5,0,3,6.432751569,4,86,60,0.6707818930041153,486.0,3.0,2.0,2.9814814814814814,2.4857142857142858
3,3.75,2670,6517,2.5,4,4,6.693907878,4,37,37,0.7565543071161048,667.5,2.0,2.0,2.0933333333333333,2.4857142857142858
4,2.5,2890,7798,2.0,0,3,7.682200251,4,9,9,1.0,578.0,4.0,3.0,3.323809523809524,3.2899159663865545
5,3.25,3760,9792,2.0,0,3,7.001378175,4,30,30,0.6781914893617021,626.6666666666666,4.0,3.0,3.323809523809524,3.2899159663865545
4,1.75,1880,3720,1.5,0,4,7.838663717,4,90,90,1.0,376.0,4.0,2.0,3.5454545454545454,2.4857142857142858
3,4.5,3850,62726,2.0,0,3,6.224781881,4,1,1,0.8103896103896104,962.5,3.0,3.0,3.2444444444444445,3.179372197309417
4,3.5,3390,3979,2.0,0,3,7.682191948,4,0,0,0.7699115044247787,678.0,3.0,2.0,3.1875,2.4857142857142858
3,2.5,3280,10302,1.0,0,3,7.889384109,4,44,0,0.5121951219512195,820.0,3.0,2.0,2.9158878504672896,2.4857142857142858
6,4.5,3830,4800,3.0,0,3,7.055694968,4,95,10,0.7963446475195822,547.1428571428571,4.0,2.0,3.347826086956522,2.4857142857142858
3,3.5,4660,5500,2.0,4,5,7.98765332,4,105,26,0.6523605150214592,1165.0,3.0,2.0,3.4615384615384617,2.4857142857142858
2,0.75,660,5240,1.0,0,4,6.196108058,1,102,25,1.0,220.0,1.0,1.0,1.2380952380952381,1.4444444444444444
4,1.75,2080,7200,1.0,0,4,6.804723251,1,48,48,0.5048076923076923,416.0,1.0,1.0,1.2321428571428572,1.4172185430463575
4,1.0,1200,6000,1.5,0,3,7.380569536,1,91,16,1.0,240.0,2.0,2.0,1.6,2.4857142857142858
3,1.75,1570,8750,1.0,0,3,7.341742551,1,54,2,1.0,392.5,1.0,1.0,1.4375,1.7058823529411764
3,1.75,1770,8868,1.0,0,4,7.80152998,1,55,55,1.0,442.5,1.0,1.0,1.0571428571428572,1.4172185430463575
2,1.5,920,1598,2.0,0,3,7.202703814,1,19,19,1.0,306.6666666666667,2.0,2.0,1.8876404494382022,2.4857142857142858
4,2.25,2060,11385,1.0,0,4,7.361126243,1,52,52,0.5825242718446602,412.0,1.0,1.0,1.4065934065934067,1.408450704225352
3,1.0,1020,8610,1.0,0,5,6.14968559,1,55,55,1.0,255.0,2.0,2.0,2.0123456790123457,1.9136690647482015
3,1.0,1740,10875,1.0,0,4,6.027434957,1,52,52,0.5862068965517241,435.0,1.0,1.0,1.3,1.173913043478261
4,2.5,1890,6962,2.0,0,3,7.415560724,1,17,17,1.0,378.0,2.0,1.0,1.7352941176470589,1.4172185430463575
5,2.5,2270,6300,2.0,0,3,6.99020395,1,19,19,1.0,378.3333333333333,2.0,1.0,1.7352941176470589,1.4172185430463575
2,1.0,870,4600,1.0,0,4,6.477694367,1,72,32,1.0,290.0,2.0,2.0,2.0933333333333333,2.4857142857142858
